electrons_fraction_7_1 0.864829
electrons_fraction_8_1 0.904253
electrons_fraction_9_1 0.906553
electrons_mu1_10_1 0.988197
electrons_mu1_11_1 0.988731
electrons_mu1_12_1 0.990669
electrons_mu1_13_1 0.991032
electrons_mu1_14_1 0.991042
electrons_mu1_15_1 0.991716
electrons_mu1_16_1 0.992679
electrons_mu1_17_1 0.991873
electrons_mu1_18_1 0.994223
electrons_mu1_19_1 0.994235
electrons_mu1_1_1 0.606531
electrons_mu1_20_1 0.993293
electrons_mu1_21_1 0.99579
electrons_mu1_22_1 0.995164
electrons_mu1_23_1 0.995168
electrons_mu1_24_1 0.994521
electrons_mu1_25_1 0.995326
electrons_mu1_26_1 0.995522
electrons_mu1_27_1 0.995195
electrons_mu1_28_1 0.996579
electrons_mu1_29_1 0.995078
electrons_mu1_2_1 0.89816
electrons_mu1_30_1 0.995832
electrons_mu1_31_1 0.995591
electrons_mu1_32_1 0.995683
electrons_mu1_33_1 0.996753
electrons_mu1_34_1 0.9972
electrons_mu1_35_1 0.907482
electrons_mu1_36_1 0.996289
electrons_mu1_37_1 0.997416
electrons_mu1_38_1 0.997692
electrons_mu1_39_1 0.999492
electrons_mu1_3_1 0.939594
electrons_mu1_4_1 0.957757
electrons_mu1_5_1 0.96846
electrons_mu1_6_1 0.974905
electrons_mu1_7_1 0.982283
electrons_mu1_8_1 0.986012
electrons_mu1_9_1 0.987665
electrons_mu2_10_1 0.6
electrons_mu2_11_1 0.7549
electrons_mu2_12_1 0.82692
electrons_mu2_13_1 0.831045
electrons_mu2_14_1 0.839412
electrons_mu2_15_1 0.803409
electrons_mu2_16_1 1.0646
electrons_mu2_17_1 0.886089
electrons_mu2_18_1 1.10332
electrons_mu2_19_1 0.988317
electrons_mu2_1_1 0.6
electrons_mu2_20_1 0.890838
electrons_mu2_21_1 0.952434
electrons_mu2_22_1 0.939399
electrons_mu2_23_1 1.04324
electrons_mu2_24_1 0.996906
electrons_mu2_25_1 0.974448
electrons_mu2_26_1 0.986533
electrons_mu2_27_1 0.977843
electrons_mu2_28_1 1.00865
electrons_mu2_29_1 1.05285
electrons_mu2_2_1 0.600006
electrons_mu2_30_1 1.05096
electrons_mu2_31_1 1.0354
electrons_mu2_32_1 1.04877
electrons_mu2_33_1 1.02443
electrons_mu2_34_1 1.05783
electrons_mu2_35_1 0.993793
electrons_mu2_36_1 1.00127
electrons_mu2_37_1 1.04767
electrons_mu2_38_1 1.03456
electrons_mu2_39_1 0.6
electrons_mu2_3_1 0.70277
electrons_mu2_4_1 0.600001
electrons_mu2_5_1 1.19907
electrons_mu2_6_1 0.6
electrons_mu2_7_1 0.63939
electrons_mu2_8_1 0.835103
electrons_mu2_9_1 1.2
electrons_nn_10_1 4.56122
electrons_nn_11_1 9.99988
electrons_nn_12_1 9.6466
electrons_nn_13_1 6.07758
electrons_nn_14_1 3.45297
electrons_nn_15_1 5.66863
electrons_nn_16_1 4.11161
electrons_nn_17_1 6.52067
electrons_nn_18_1 8.54267
electrons_nn_19_1 6.35391
electrons_nn_1_1 1.82722e-07
electrons_nn_20_1 10
electrons_nn_21_1 10
electrons_nn_22_1 9.99997
electrons_nn_23_1 7.73858
electrons_nn_24_1 9.99996
electrons_nn_25_1 9.95689
electrons_nn_26_1 9.9999
electrons_nn_27_1 10
electrons_nn_28_1 7.88187
electrons_nn_29_1 4.96197
electrons_nn_2_1 2.76959
electrons_nn_30_1 5.32881
electrons_nn_31_1 5.07123
electrons_nn_32_1 4.74219
electrons_nn_33_1 5.22624
electrons_nn_34_1 7.28624
electrons_nn_35_1 4.67478
electrons_nn_36_1 5.45031
electrons_nn_37_1 6.43021
electrons_nn_38_1 6.22775
electrons_nn_39_1 10
electrons_nn_3_1 1.84376
electrons_nn_4_1 0.575715
electrons_nn_5_1 0.234235
electrons_nn_6_1 0.507051
electrons_nn_7_1 9.99999
electrons_nn_8_1 5.32153
electrons_nn_9_1 10
electrons_sigma1_10_1 0.0196964
electrons_sigma1_11_1 0.0191771
electrons_sigma1_12_1 0.0172996
electrons_sigma1_13_1 0.0175268
electrons_sigma1_14_1 0.0170359
electrons_sigma1_15_1 0.0164102
electrons_sigma1_16_1 0.0165854
electrons_sigma1_17_1 0.0158702
electrons_sigma1_18_1 0.0148568
electrons_sigma1_19_1 0.0146808
electrons_sigma1_1_1 0.0182569
electrons_sigma1_20_1 0.0152077
electrons_sigma1_21_1 0.0140885
electrons_sigma1_22_1 0.0146665
electrons_sigma1_23_1 0.0147832
electrons_sigma1_24_1 0.0152008
electrons_sigma1_25_1 0.0145439
electrons_sigma1_26_1 0.014926
electrons_sigma1_27_1 0.0152633
electrons_sigma1_28_1 0.0146672
electrons_sigma1_29_1 0.0155816
electrons_sigma1_2_1 0.0697687
electrons_sigma1_30_1 0.0151313
electrons_sigma1_31_1 0.0151405
electrons_sigma1_32_1 0.0156089
electrons_sigma1_33_1 0.0148064
electrons_sigma1_34_1 0.0148149
electrons_sigma1_35_1 0.0254262
electrons_sigma1_36_1 0.0147898
electrons_sigma1_37_1 0.0147585
electrons_sigma1_38_1 0.0140861
electrons_sigma1_39_1 0.0115774
electrons_sigma1_3_1 0.0554835
electrons_sigma1_4_1 0.0494542
electrons_sigma1_5_1 0.0381042
electrons_sigma1_6_1 0.0341634
electrons_sigma1_7_1 0.0251703
electrons_sigma1_8_1 0.0233201
electrons_sigma1_9_1 0.0203098
electrons_sigma2_10_1 1.33567
electrons_sigma2_11_1 0.283257
electrons_sigma2_12_1 0.26133
electrons_sigma2_13_1 0.351848
electrons_sigma2_14_1 0.484571
electrons_sigma2_15_1 0.297458
electrons_sigma2_16_1 0.362064
electrons_sigma2_17_1 0.322487
electrons_sigma2_18_1 0.414725
electrons_sigma2_19_1 0.305118
electrons_sigma2_1_1 0.368617
electrons_sigma2_20_1 0.182456
electrons_sigma2_21_1 0.257572
electrons_sigma2_22_1 0.24018
electrons_sigma2_23_1 0.278117
electrons_sigma2_24_1 0.186775
electrons_sigma2_25_1 0.178852
electrons_sigma2_26_1 0.1806
electrons_sigma2_27_1 0.201059
electrons_sigma2_28_1 0.147623
electrons_sigma2_29_1 0.090115
electrons_sigma2_2_1 0.475576
electrons_sigma2_30_1 0.0901743
electrons_sigma2_31_1 0.0724573
electrons_sigma2_32_1 0.0777797
electrons_sigma2_33_1 0.0614954
electrons_sigma2_34_1 0.0461549
electrons_sigma2_35_1 0.0254503
electrons_sigma2_36_1 0.04436
electrons_sigma2_37_1 0.0147587
electrons_sigma2_38_1 0.0140862
electrons_sigma2_39_1 0.24716
electrons_sigma2_3_1 0.320463
electrons_sigma2_4_1 0.789095
electrons_sigma2_5_1 3.81037
electrons_sigma2_6_1 0.261303
electrons_sigma2_7_1 0.181243
electrons_sigma2_8_1 0.280897
electrons_sigma2_9_1 0.485899
electrons_alpha_10_2 0.950103
electrons_alpha_11_2 1.14469
electrons_alpha_12_2 1.30011
electrons_alpha_13_2 1.07461
electrons_alpha_14_2 0.872606
electrons_alpha_15_2 0.959985
electrons_alpha_16_2 0.845499
electrons_alpha_17_2 0.84362
electrons_alpha_18_2 0.818908
electrons_alpha_19_2 0.852635
electrons_alpha_1_2 2.81323
electrons_alpha_20_2 1.04436
electrons_alpha_21_2 0.755488
electrons_alpha_22_2 0.806161
electrons_alpha_23_2 0.787112
electrons_alpha_24_2 0.874376
electrons_alpha_25_2 0.799187
electrons_alpha_26_2 0.837545
electrons_alpha_27_2 0.923852
electrons_alpha_28_2 0.875105
electrons_alpha_29_2 1.01941
electrons_alpha_2_2 0.770969
electrons_alpha_30_2 0.937345
electrons_alpha_31_2 1.00581
electrons_alpha_32_2 0.852278
electrons_alpha_33_2 0.801548
electrons_alpha_34_2 0.887029
electrons_alpha_35_2 0.95306
electrons_alpha_36_2 0.866625
electrons_alpha_37_2 0.749327
electrons_alpha_38_2 0.865084
electrons_alpha_39_2 2.8275
electrons_alpha_3_2 1.3279
electrons_alpha_4_2 1.89366
electrons_alpha_5_2 1.5249
electrons_alpha_6_2 1.61727
electrons_alpha_7_2 1.30314
electrons_alpha_8_2 1.32681
electrons_alpha_9_2 1.21137
electrons_fraction_10_2 0.991436
electrons_fraction_11_2 0.992408
electrons_fraction_12_2 0.997897
electrons_fraction_13_2 0.990994
electrons_fraction_14_2 0.991255
electrons_fraction_15_2 0.992039
electrons_fraction_16_2 0.987361
electrons_fraction_17_2 0.990818
electrons_fraction_18_2 0.986954
electrons_fraction_19_2 0.986251
electrons_fraction_1_2 0.57898
electrons_fraction_20_2 0.987138
electrons_fraction_21_2 0.979725
electrons_fraction_22_2 0.973891
electrons_fraction_23_2 0.963786
electrons_fraction_24_2 0.958723
electrons_fraction_25_2 0.947735
electrons_fraction_26_2 0.929495
electrons_fraction_27_2 0.932957
electrons_fraction_28_2 0.911042
electrons_fraction_29_2 0.916857
electrons_fraction_2_2 0.963259
electrons_fraction_30_2 0.877292
electrons_fraction_31_2 0.901719
electrons_fraction_32_2 0.898504
electrons_fraction_33_2 0.897521
electrons_fraction_34_2 0.901628
electrons_fraction_35_2 0.885636
electrons_fraction_36_2 0.852098
electrons_fraction_37_2 0.781401
electrons_fraction_38_2 0.999997
electrons_fraction_39_2 0.719848
electrons_fraction_3_2 0.979828
electrons_fraction_4_2 0.978179
electrons_fraction_5_2 0.983592
electrons_fraction_6_2 0.98617
electrons_fraction_7_2 0.993798
electrons_fraction_8_2 0.991912
electrons_fraction_9_2 0.991768
electrons_mu1_10_2 0.99251
electrons_mu1_11_2 0.991375
electrons_mu1_12_2 0.991142
electrons_mu1_13_2 0.992293
electrons_mu1_14_2 0.993502
electrons_mu1_15_2 0.992914
electrons_mu1_16_2 0.993899
electrons_mu1_17_2 0.994078
electrons_mu1_18_2 0.993673
electrons_mu1_19_2 0.993841
electrons_mu1_1_2 0.913787
electrons_mu1_20_2 0.993295
electrons_mu1_21_2 0.995309
electrons_mu1_22_2 0.994686
electrons_mu1_23_2 0.995977
electrons_mu1_24_2 0.995502
electrons_mu1_25_2 0.995774
electrons_mu1_26_2 0.99669
electrons_mu1_27_2 0.996529
electrons_mu1_28_2 0.996631
electrons_mu1_29_2 0.996566
electrons_mu1_2_2 0.919276
electrons_mu1_30_2 0.996015
electrons_mu1_31_2 0.996124
electrons_mu1_32_2 0.996721
electrons_mu1_33_2 0.997824
electrons_mu1_34_2 0.996693
electrons_mu1_35_2 0.995461
electrons_mu1_36_2 0.996288
electrons_mu1_37_2 0.997266
electrons_mu1_38_2 0.997245
electrons_mu1_39_2 0.99758
electrons_mu1_3_2 0.966091
electrons_mu1_4_2 0.978894
electrons_mu1_5_2 0.984738
electrons_mu1_6_2 0.985779
electrons_mu1_7_2 0.988452
electrons_mu1_8_2 0.9894
electrons_mu1_9_2 0.989723
electrons_mu2_10_2 0.952802
electrons_mu2_11_2 0.871618
electrons_mu2_12_2 1.14205
electrons_mu2_13_2 0.934834
electrons_mu2_14_2 0.954378
electrons_mu2_15_2 0.971696
