QC2RE2845	-2.845	.01	0.000	.012870166604344698	0.0	0.0	0.0	0.0	0.0	
QC2RE2835	-2.835	.01	0.000	.012867037519868344	0.0	0.0	0.0	0.0	0.0	
QC2RE2825	-2.825	.01	0.000	.012861187882606852	0.0	0.0	0.0	0.0	0.0	
QC2RE2815	-2.815	.01	0.000	.012850232939079588	0.0	0.0	0.0	0.0	0.0	
QC2RE2805	-2.805	.01	0.000	.012829656618060292	0.0	0.0	0.0	0.0	0.0	
QC2RE2795	-2.795	.01	0.000	.012790858899467187	0.0	0.0	0.0	0.0	0.0	
QC2RE2785	-2.785	.01	0.000	.012717559093384895	0.0	0.0	0.0	0.0	0.0	
QC2RE2775	-2.775	.01	0.000	.01257972287479346	0.0	0.0	0.0	0.0	0.0	
QC2RE2765	-2.765	.01	0.000	.012325068160417476	0.0	0.0	0.0	0.0	0.0	
QC2RE2755	-2.755	.01	0.000	.011871999256581615	0.0	0.0	0.0	0.0	0.0	
QC2RE2745	-2.745	.01	0.000	.01111571804981356	0.0	0.0	0.0	0.0	0.0	
QC2RE2735	-2.735	.01	0.000	.009964753798811333	0.0	0.0	0.0	0.0	0.0	
QC2RE2725	-2.725	.01	0.000	.008409361694190312	0.0	0.0	0.0	0.0	0.0	
QC2RE2715	-2.715	.01	0.000	.0065796484839554335	0.0	0.0	0.0	0.0	0.0	
QC2RE2705	-2.705	.01	0.000	.004726728118510287	0.0	0.0	0.0	0.0	0.0	
QC2RE2695	-2.695	.01	0.000	.0031137708115963943	0.0	0.0	0.0	0.0	0.0	
QC2RE2685	-2.685	.01	0.000	.0018959664067134657	0.0	0.0	0.0	0.0	0.0	
QC2RE2675	-2.675	.01	0.000	.0010827518508495712	0.0	0.0	0.0	0.0	0.0	
QC2RE2665	-2.665	.01	0.000	.0005889606230303947	0.0	0.0	0.0	0.0	0.0	
QC2RE2655	-2.655	.01	0.000	.00030804558131790653	0.0	0.0	0.0	0.0	0.0	
QC2RE2645	-2.645	.01	0.000	.00015487405219672995	0.0	0.0	0.0	0.0	0.0	
QC2RE2635	-2.635	.01	0.000	7.4313696443597e-05	0.0	0.0	0.0	0.0	0.0	
QC2RE2625	-2.625	.01	0.000	3.3851665491035974e-05	0.0	0.0	0.0	0.0	0.0	
QC2RE2615	-2.615	.01	0.000	1.4696576653985733e-05	0.0	0.0	0.0	0.0	0.0	
QC2RE2605	-2.605	.01	0.000	6.161639195376656e-06	0.0	0.0	0.0	0.0	0.0	
QC2RE2595	-2.595	.01	0.000	2.5333461784484764e-06	0.0	0.0	0.0	0.0	0.0	
QC2RE2585	-2.585	.01	0.000	1.0286263744640416e-06	0.0	0.0	0.0	0.0	0.0	
QC2RE2575	-2.575	.01	0.000	4.066658909534166e-07	0.0	0.0	0.0	0.0	0.0	
QC2RE2565	-2.565	.01	0.000	1.4715993036235923e-07	0.0	0.0	0.0	0.0	0.0	
QC2RE2555	-2.555	.01	0.000	3.793808691303493e-08	0.0	0.0	0.0	0.0	0.0	
QC2RE2545	-2.545	.01	0.000	-7.590163203020064e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2535	-2.535	.01	0.000	-2.5478401588868303e-08	0.0	0.0	0.0	0.0	0.0	
QC2RE2525	-2.525	.01	0.000	-3.118497601138575e-08	0.0	0.0	0.0	0.0	0.0	
QC2RE2515	-2.515	.01	0.000	-3.154337655438469e-08	0.0	0.0	0.0	0.0	0.0	
QC2RE2505	-2.505	.01	0.000	-2.965246837684529e-08	0.0	0.0	0.0	0.0	0.0	
QC2RE2495	-2.495	.01	0.000	-2.6938739264279435e-08	0.0	0.0	0.0	0.0	0.0	
QC2RE2485	-2.485	.01	0.000	-2.405722311192467e-08	0.0	0.0	0.0	0.0	0.0	
QC2RE2475	-2.475	.01	0.000	-2.1298942518139354e-08	0.0	0.0	0.0	0.0	0.0	
QC2RE2465	-2.465	.01	0.000	-1.878100851053292e-08	0.0	0.0	0.0	0.0	0.0	
QC2RE2455	-2.455	.01	0.000	-1.6537636977769927e-08	0.0	0.0	0.0	0.0	0.0	
QC2RE2445	-2.445	.01	0.000	-1.4564555672054893e-08	0.0	0.0	0.0	0.0	0.0	
QC2RE2435	-2.435	.01	0.000	-1.2840885732193445e-08	0.0	0.0	0.0	0.0	0.0	
QC2RE2425	-2.425	.01	0.000	-1.1339897689510817e-08	0.0	0.0	0.0	0.0	0.0	
QC2RE2415	-2.415	.01	0.000	-1.0034186959324355e-08	0.0	0.0	0.0	0.0	0.0	
QC2RE2405	-2.405	.01	0.000	-8.89802803951748e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2395	-2.395	.01	0.000	-7.908306209713501e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2385	-2.385	.01	0.000	-7.044744110080088e-09	0.0	0.0	0.0	0.0	0.0	
